I0921 20:37:45.064178       1 cli.go:275] **************** gVisor ****************
D0921 20:37:45.064836       1 config.go:596] Config.Debug (--debug): true
D0921 20:37:45.064857       1 config.go:596] Config.LogFilename (--log): (empty)
D0921 20:37:45.064881       1 config.go:596] Config.LogFormat (--log-format): text
D0921 20:37:45.064901       1 config.go:596] Config.DebugLog (--debug-log): /tmp/pniroula/TestGovernedLoopback522509036/001/off-policy/debug/
D0921 20:37:45.064925       1 config.go:596] Config.DebugToUserLog (--debug-to-user-log): false
D0921 20:37:45.064949       1 config.go:596] Config.DebugCommand (--debug-command): (empty)
D0921 20:37:45.064970       1 config.go:596] Config.PanicLog (--panic-log): (empty)
D0921 20:37:45.064987       1 config.go:596] Config.CoverageReport (--coverage-report): (empty)
D0921 20:37:45.065004       1 config.go:596] Config.DebugLogFormat (--debug-log-format): text
D0921 20:37:45.065030       1 config.go:596] Config.FileAccess (--file-access): exclusive
D0921 20:37:45.065053       1 config.go:596] Config.FileAccessMounts (--file-access-mounts): shared
D0921 20:37:45.065071       1 config.go:596] Config.Overlay (--overlay): false
D0921 20:37:45.065095       1 config.go:596] Config.Overlay2 (--overlay2): root:self
D0921 20:37:45.065156       1 config.go:596] Config.FSGoferHostUDS (--fsgofer-host-uds): false
D0921 20:37:45.065194       1 config.go:596] Config.HostUDS (--host-uds): none
D0921 20:37:45.065232       1 config.go:596] Config.HostFifo (--host-fifo): none
D0921 20:37:45.065258       1 config.go:596] Config.CharacterDevicePolicy (--character-device-policy): emulated-only
D0921 20:37:45.065285       1 config.go:596] Config.HostSettings (--host-settings): check
D0921 20:37:45.065310       1 config.go:596] Config.Network (--network): none
D0921 20:37:45.065331       1 config.go:596] Config.GoferNetworkNamespace (--gofer-network-namespace): new
D0921 20:37:45.065353       1 config.go:596] Config.EnableRaw (--net-raw): false
D0921 20:37:45.065377       1 config.go:596] Config.AllowPacketEndpointWrite (--allow-packet-socket-write): false
D0921 20:37:45.065418       1 config.go:596] Config.AllowLiveTCPMigration (--allow-live-tcp-migration): true
D0921 20:37:45.065438       1 config.go:596] Config.HostGSO (--gso): true
D0921 20:37:45.065459       1 config.go:596] Config.GVisorGSO (--software-gso): true
D0921 20:37:45.065480       1 config.go:596] Config.GVisorGRO (--gvisor-gro): false
D0921 20:37:45.065499       1 config.go:596] Config.TXChecksumOffload (--tx-checksum-offload): false
D0921 20:37:45.065521       1 config.go:596] Config.RXChecksumOffload (--rx-checksum-offload): true
D0921 20:37:45.065543       1 config.go:596] Config.QDisc (--qdisc): fifo
D0921 20:37:45.065566       1 config.go:596] Config.TBFRate (--qdisc-tbf-rate): 0
D0921 20:37:45.065590       1 config.go:596] Config.TBFBurst (--qdisc-tbf-burst): 0
D0921 20:37:45.065610       1 config.go:596] Config.LogPackets (--log-packets): false
D0921 20:37:45.065630       1 config.go:596] Config.PCAP (--pcap-log): (empty)
D0921 20:37:45.065650       1 config.go:596] Config.Platform (--platform): systrap
D0921 20:37:45.065691       1 config.go:596] Config.PlatformDevicePath (--platform_device_path): (empty)
D0921 20:37:45.065713       1 config.go:596] Config.MetricServer (--metric-server): (empty)
D0921 20:37:45.065776       1 config.go:596] Config.SidecarReleaseEnforcementPolicy (--sidecar-release-enforcement-policy): NEVER
D0921 20:37:45.065799       1 config.go:596] Config.FinalMetricsLog (--final-metrics-log): (empty)
D0921 20:37:45.065814       1 config.go:596] Config.ProfilingMetrics (--profiling-metrics): (empty)
D0921 20:37:45.065833       1 config.go:596] Config.ProfilingMetricsLog (--profiling-metrics-log): (empty)
D0921 20:37:45.065853       1 config.go:596] Config.ProfilingMetricsRate (--profiling-metrics-rate-us): 1000
D0921 20:37:45.065876       1 config.go:596] Config.Strace (--strace): true
D0921 20:37:45.065896       1 config.go:596] Config.StraceSyscalls (--strace-syscalls): (empty)
D0921 20:37:45.065916       1 config.go:596] Config.StraceLogSize (--strace-log-size): 1024
D0921 20:37:45.065937       1 config.go:596] Config.StraceEvent (--strace-event): false
D0921 20:37:45.065961       1 config.go:598] Config.DisableSeccomp: false
D0921 20:37:45.066007       1 config.go:596] Config.EnableCoreTags (--enable-core-tags): false
D0921 20:37:45.066027       1 config.go:596] Config.WatchdogAction (--watchdog-action): log
D0921 20:37:45.066049       1 config.go:596] Config.PanicSignal (--panic-signal): -1
D0921 20:37:45.066069       1 config.go:596] Config.ProfileEnable (--profile): false
D0921 20:37:45.066090       1 config.go:596] Config.ProfileBlock (--profile-block): (empty)
D0921 20:37:45.066112       1 config.go:596] Config.ProfileCPU (--profile-cpu): (empty)
D0921 20:37:45.066132       1 config.go:596] Config.ProfileGCInterval (--profile-gc-interval): 0s
D0921 20:37:45.066160       1 config.go:596] Config.ProfileHeap (--profile-heap): (empty)
D0921 20:37:45.066180       1 config.go:596] Config.ProfileMutex (--profile-mutex): (empty)
D0921 20:37:45.066201       1 config.go:596] Config.TraceFile (--trace): (empty)
D0921 20:37:45.066222       1 config.go:596] Config.NumNetworkChannels (--num-network-channels): 1
D0921 20:37:45.066245       1 config.go:596] Config.NetworkProcessorsPerChannel (--network-processors-per-channel): 0
D0921 20:37:45.066264       1 config.go:596] Config.Rootless (--rootless): true
D0921 20:37:45.066285       1 config.go:596] Config.AlsoLogToStderr (--alsologtostderr): false
D0921 20:37:45.066309       1 config.go:596] Config.ReferenceLeak (--ref-leak-mode): disabled
D0921 20:37:45.066332       1 config.go:596] Config.CPUNumFromQuota (--cpu-num-from-quota): true
D0921 20:37:45.066353       1 config.go:596] Config.AllowFlagOverride (--allow-flag-override): false
D0921 20:37:45.066371       1 config.go:596] Config.OCISeccomp (--oci-seccomp): false
D0921 20:37:45.066390       1 config.go:596] Config.IgnoreCgroups (--ignore-cgroups): true
D0921 20:37:45.066412       1 config.go:596] Config.MountCgroupV2 (--mount-cgroup-v2): false
D0921 20:37:45.066433       1 config.go:596] Config.SystemdCgroup (--systemd-cgroup): false
D0921 20:37:45.066466       1 config.go:596] Config.PodInitConfig (--pod-init-config): /tmp/pniroula/TestGovernedLoopback522509036/001/off-policy/pod-init.json
D0921 20:37:45.066489       1 config.go:596] Config.XDP (--EXPERIMENTAL-xdp): {0 }
D0921 20:37:45.066520       1 config.go:596] Config.AFXDPUseNeedWakeup (--EXPERIMENTAL-xdp-need-wakeup): true
D0921 20:37:45.066543       1 config.go:596] Config.FDLimit (--fdlimit): -1
D0921 20:37:45.066563       1 config.go:596] Config.DCache (--dcache): -1
D0921 20:37:45.066582       1 config.go:596] Config.IOUring (--iouring): false
D0921 20:37:45.066602       1 config.go:596] Config.DirectFS (--directfs): true
D0921 20:37:45.066621       1 config.go:596] Config.AppHugePages (--app-huge-pages): true
D0921 20:37:45.066644       1 config.go:596] Config.NVProxy (--nvproxy): false
D0921 20:37:45.066663       1 config.go:596] Config.NVProxyDocker (--nvproxy-docker): false
D0921 20:37:45.066686       1 config.go:596] Config.NVProxyDriverVersion (--nvproxy-driver-version): (empty)
D0921 20:37:45.066703       1 config.go:596] Config.NVProxyAllowedDriverCapabilities (--nvproxy-allowed-driver-capabilities): utility,compute
D0921 20:37:45.066804       1 config.go:596] Config.NVProxyAllowUnsupportedDriver (--nvproxy-allow-unsupported-driver): false
D0921 20:37:45.066826       1 config.go:596] Config.TPUProxy (--tpuproxy): false
D0921 20:37:45.066845       1 config.go:596] Config.RDMAProxy (--rdmaproxy): false
D0921 20:37:45.066865       1 config.go:596] Config.TestOnlyAllowRunAsCurrentUserWithoutChroot (--TESTONLY-unsafe-nonroot): false
D0921 20:37:45.066887       1 config.go:596] Config.TestOnlyTestNameEnv (--TESTONLY-test-name-env): (empty)
D0921 20:37:45.066906       1 config.go:596] Config.TestOnlyAFSSyscallPanic (--TESTONLY-afs-syscall-panic): false
D0921 20:37:45.066930       1 config.go:598] Config.explicitlySet: <map[string]struct {} Value> (unexported)
D0921 20:37:45.066952       1 config.go:596] Config.ReproduceNAT (--reproduce-nat): false
D0921 20:37:45.066974       1 config.go:596] Config.ReproduceNftables (--reproduce-nftables): false
D0921 20:37:45.066993       1 config.go:596] Config.NetDisconnectOk (--net-disconnect-ok): true
D0921 20:37:45.067015       1 config.go:596] Config.TestOnlyAutosaveImagePath (--TESTONLY-autosave-image-path): (empty)
D0921 20:37:45.067037       1 config.go:596] Config.TestOnlyAutosaveResume (--TESTONLY-autosave-resume): false
D0921 20:37:45.067060       1 config.go:596] Config.RestoreSpecValidation (--restore-spec-validation): enforce
D0921 20:37:45.067092       1 config.go:596] Config.GVisorMarkerFile (--gvisor-marker-file): false
D0921 20:37:45.067117       1 config.go:596] Config.OverrideProcs (--override-procs): (empty)
D0921 20:37:45.067135       1 config.go:596] Config.SystrapDisableSyscallPatching (--systrap-disable-syscall-patching): false
D0921 20:37:45.067156       1 config.go:596] Config.SystrapDisableFastPath (--systrap-disable-fast-path): false
D0921 20:37:45.067172       1 config.go:596] Config.Nftables (--TESTONLY-nftables): false
D0921 20:37:45.067190       1 config.go:596] Config.AllowSUID (--allow-suid): false
D0921 20:37:45.067213       1 config.go:596] Config.UseCPUNums (--kvm-use-cpu-nums): false
D0921 20:37:45.067233       1 config.go:596] Config.PauseExternalNetworking (--pause-external-networking): false
D0921 20:37:45.067252       1 config.go:596] Config.AllowConnectedOnSave (--allow-connected-on-save): false
D0921 20:37:45.067274       1 config.go:596] Config.AllowRootfsTarAnnotation (--allow-rootfs-tar-annotation): false
D0921 20:37:45.067292       1 config.go:596] Config.ControlRPCStopTimeout (--control-rpc-stop-timeout): 15s
D0921 20:37:45.067314       1 config.go:596] Config.TunnelSocket (--tunnel-socket): /dev/shm/t25-1274519801/a.sock
D0921 20:37:45.067334       1 config.go:596] Config.TunnelTable (--tunnel-table): /tmp/pniroula/TestGovernedLoopback522509036/001/off-policy/table.json
D0921 20:37:45.067354       1 config.go:596] Config.SharedRootDir (--shared-root): (empty)
D0921 20:37:45.067396       1 cli.go:284] runsc process spawned at 20:37:45.061242, Go started execution at 20:37:45.062138. Startup overhead: 895.967µs
I0921 20:37:45.067444       1 cli.go:287] **************** gVisor ****************
I0921 20:37:45.067488       1 timing.go:439] Timer for runsc boot: Starting.
D0921 20:37:45.067573       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint Go code running at 20:37:45.062138580 (unix nanos: 1790037465062138580)
D0921 20:37:45.067612       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint boot subcommand dispatched at 20:37:45.067609844 (unix nanos: 1790037465067609844)
D0921 20:37:45.068414       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint CPUID initialized at 20:37:45.068410558 (unix nanos: 1790037465068410558)
D0921 20:37:45.068476       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint ring0 initialized at 20:37:45.068473722 (unix nanos: 1790037465068473722)
I0921 20:37:45.068581       1 boot.go:374] Setting product_name: "AS -2015CS-TNR"
I0921 20:37:45.068847       1 boot.go:385] Setting host-thp-shmem-enabled: "never"
I0921 20:37:45.068977       1 boot.go:395] Setting host-thp-defrag: "madvise"
D0921 20:37:45.069019       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host info read at 20:37:45.069016040 (unix nanos: 1790037465069016040)
D0921 20:37:45.071209       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint spec read at 20:37:45.071206815 (unix nanos: 1790037465071206815)
I0921 20:37:45.071242       1 chroot.go:142] Setting up sandbox chroot in "/tmp"
D0921 20:37:45.071652       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot base mounted at 20:37:45.071649705 (unix nanos: 1790037465071649705)
I0921 20:37:45.071810       1 chroot.go:41] Mounting "proc" at "/tmp/proc/sandbox-proc"
D0921 20:37:45.071975       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot proc mounted at 20:37:45.071972947 (unix nanos: 1790037465071972947)
D0921 20:37:45.072281       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot procfs set up at 20:37:45.072277932 (unix nanos: 1790037465072277932)
D0921 20:37:45.072334       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot sealed read-only at 20:37:45.072332894 (unix nanos: 1790037465072332894)
D0921 20:37:45.073571       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot set up at 20:37:45.073568395 (unix nanos: 1790037465073568395)
D0921 20:37:45.073813       1 specutils.go:134] Spec:
{
  "ociVersion": "1.0.0",
  "process": {
    "user": {
      "uid": 0,
      "gid": 0
    },
    "args": [
      "/agent-probe",
      "-network",
      "plain",
      "-task",
      "summarize",
      "-without-model",
      "-dir",
      "/tmp"
    ],
    "env": [
      "PATH=/",
      "HOME=/tmp",
      "SSL_CERT_FILE=/etc/ssl/certs/ca-certificates.crt",
      "ANTHROPIC_API_KEY="
    ],
    "cwd": "/tmp",
    "capabilities": {},
    "rlimits": [
      {
        "type": "RLIMIT_NOFILE",
        "hard": 4096,
        "soft": 4096
      }
    ]
  },
  "root": {
    "path": "/tmp/pniroula/TestGovernedLoopback522509036/001/rootfs",
    "readonly": true
  },
  "hostname": "workload",
  "mounts": [
    {
      "destination": "/proc",
      "type": "proc",
      "source": "/dev/shm/t25-1274519801/off-policy/proc"
    },
    {
      "destination": "/tmp",
      "type": "tmpfs",
      "source": "/dev/shm/t25-1274519801/off-policy/tmpfs",
      "options": [
        "rw",
        "nosuid",
        "nodev",
        "mode=1777"
      ]
    }
  ],
  "linux": {
    "namespaces": [
      {
        "type": "pid"
      },
      {
        "type": "mount"
      },
      {
        "type": "ipc"
      },
      {
        "type": "uts"
      }
    ]
  }
}
D0921 20:37:45.073897       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint sandbox capabilities computed at 20:37:45.073895703 (unix nanos: 1790037465073895703)
D0921 20:37:45.074095       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint current capabilities read at 20:37:45.074093277 (unix nanos: 1790037465074093277)
D0921 20:37:45.079004       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint bounding set trimmed on all threads at 20:37:45.079000421 (unix nanos: 1790037465079000421)
D0921 20:37:45.079169       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint capset applied on all threads at 20:37:45.079166439 (unix nanos: 1790037465079166439)
I0921 20:37:45.079330       1 caps_unsafe.go:163] Capabilities applied to all threads: bounding=0x8001f effective=0x8001f permitted=0x8001f inheritable=0x0 ambient=0x0
D0921 20:37:45.079369       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint capabilities applied at 20:37:45.079367839 (unix nanos: 1790037465079367839)
D0921 20:37:45.079452       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint resolved mounts read at 20:37:45.079450592 (unix nanos: 1790037465079450592)
D0921 20:37:45.098586       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint seccheck initialized at 20:37:45.098575677 (unix nanos: 1790037465098575677)
D0921 20:37:45.098681       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint RNG initialized at 20:37:45.098677559 (unix nanos: 1790037465098677559)
D0921 20:37:45.098796       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint memory usage initialized at 20:37:45.098794673 (unix nanos: 1790037465098794673)
I0921 20:37:45.098830       1 loader.go:655] CPUs: 64
D0921 20:37:45.098871       1 gomaxprocs.go:76] Setting GOMAXPROCS to 64
D0921 20:37:45.098936       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint GOMAXPROCS set at 20:37:45.098934872 (unix nanos: 1790037465098934872)
I0921 20:37:45.109833       1 loader.go:707] Remapped stdio FDs to [253, 255] in 10.866366ms
D0921 20:37:45.109902       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint donated FDs ingested at 20:37:45.109898904 (unix nanos: 1790037465109898904)
I0921 20:37:45.109926       1 loader.go:1114] Platform: systrap
D0921 20:37:45.110180       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap memory file created at 20:37:45.110177368 (unix nanos: 1790037465110177368)
D0921 20:37:45.112843       1 seccomp.go:802] Ordered seccomp rules:
D0921 20:37:45.112895       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0921 20:37:45.112940       1 seccomp.go:815]   Cold non-trivial syscalls:
D0921 20:37:45.112986       1 seccomp.go:822]     - Syscall   15: (rip > 0xff93e9c0b43000) => allow
D0921 20:37:45.113013       1 seccomp.go:822]     - Syscall   24: (rip > 0xff93e9c0b43000) => allow
D0921 20:37:45.113033       1 seccomp.go:822]     - Vsyscall  96: trap
D0921 20:37:45.113082       1 seccomp.go:822]     - Syscall  158: ((arg[0].high == 0 && (arg[0].low == 0x1002 || arg[0].low == 0x1003) && rip > 0xff93e9c0b42000)) => allow
D0921 20:37:45.113101       1 seccomp.go:822]     - Vsyscall 201: trap
D0921 20:37:45.113199       1 seccomp.go:822]     - Syscall  202: ((arg[0] > 0xff93e9c0b43000 && arg[1].high == 0 && arg[3] == 0 && arg[4] == 0 && arg[5] == 0 && rip > 0xff93e9c0b43000 && ((arg[1].low == 0x1 && arg[2] == 0x1) || arg[1].low == 0))) => allow
D0921 20:37:45.113243       1 seccomp.go:822]     - Vsyscall 309: trap
D0921 20:37:45.113259       1 seccomp.go:812]   Trivial syscalls: None.
D0921 20:37:45.113276       1 seccomp.go:825] End of ordered seccomp rules.
D0921 20:37:45.117008       1 seccomp.go:529] Seccomp program optimized from 262 to 72 instructions; took 2.492885ms to build and 1.715357ms to optimize
D0921 20:37:45.117157       1 seccomp.go:802] Ordered seccomp rules:
D0921 20:37:45.117181       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0921 20:37:45.117202       1 seccomp.go:812]   Cold non-trivial syscalls: None.
D0921 20:37:45.117248       1 seccomp.go:815]   Trivial syscalls:
D0921 20:37:45.117274       1 seccomp.go:822]     - Syscall  231: unotify
D0921 20:37:45.117295       1 seccomp.go:825] End of ordered seccomp rules.
D0921 20:37:45.117493       1 seccomp.go:529] Seccomp program optimized from 13 to 6 instructions; took 260.959µs to build and 83.154µs to optimize
D0921 20:37:45.117590       1 stub_unsafe.go:340] stubStart ff93e9c0b42000 stubSysmsgStart ff93e9c0b43000 stubSysmsgStack ffae263cbb8000, stubContextQueue ffae263cdc3000, stubThreadContextRegion ffae263cdcd000, mapLen 1221000
D0921 20:37:45.117671       1 stub_unsafe.go:341] sysmsg.ArchState{ xsaveMode 2 fsgsbase 1 fpLen 2440 }
D0921 20:37:45.117764       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap stub initialized at 20:37:45.117727191 (unix nanos: 1790037465117727191)
D0921 20:37:45.126845       1 seccomp.go:802] Ordered seccomp rules:
D0921 20:37:45.126905       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0921 20:37:45.126928       1 seccomp.go:815]   Cold non-trivial syscalls:
D0921 20:37:45.126986       1 seccomp.go:822]     - Syscall   56: ((arg[0].high == 0 && (arg[0].low == 0x8411 || arg[0].low == 0x411 || arg[0].low == 0x2709))) => allow
D0921 20:37:45.127036       1 seccomp.go:822]     - Syscall   62: (arg[1] == 0x13) => allow
D0921 20:37:45.127057       1 seccomp.go:822]     - Vsyscall  96: trap
D0921 20:37:45.127188       1 seccomp.go:822]     - Syscall  157: ((arg[0].high == 0 && arg[1].high == 0 && ((arg[0].low == 0x1 && arg[1].low == 0x9) || (arg[0].low == 0x26 && arg[1].low == 0x1) || (arg[0].low == 0x3b && arg[1].low == 0x1 && arg[2] == 0xff93e9c0b42000 && arg[3] == 0x6000)))) => allow
D0921 20:37:45.127236       1 seccomp.go:822]     - Syscall  158: ((arg[0].high == 0 && ((arg[0].low == 0x1012 && arg[1] == 0) || arg[0].low == 0x1002 || arg[0].low == 0x1003))) => allow
D0921 20:37:45.127258       1 seccomp.go:822]     - Syscall  200: (arg[1] == 0x13) => allow
D0921 20:37:45.127276       1 seccomp.go:822]     - Vsyscall 201: trap
D0921 20:37:45.127310       1 seccomp.go:822]     - Syscall  202: ((arg[1].high == 0 && (arg[1].low == 0 || arg[1].low == 0x1))) => allow
D0921 20:37:45.127326       1 seccomp.go:822]     - Vsyscall 309: trap
D0921 20:37:45.127359       1 seccomp.go:822]     - Syscall  317: ((arg[0] == 0x1 && arg[1].high == 0 && (arg[1].low == 0 || arg[1].low == 0x8))) => allow
D0921 20:37:45.127372       1 seccomp.go:815]   Trivial syscalls:
D0921 20:37:45.127397       1 seccomp.go:822]     - Syscall    9: allow
D0921 20:37:45.127417       1 seccomp.go:822]     - Syscall   11: allow
D0921 20:37:45.127433       1 seccomp.go:822]     - Syscall   15: allow
D0921 20:37:45.127451       1 seccomp.go:822]     - Syscall   24: allow
D0921 20:37:45.127467       1 seccomp.go:822]     - Syscall   39: allow
D0921 20:37:45.127481       1 seccomp.go:822]     - Syscall   60: allow
D0921 20:37:45.127498       1 seccomp.go:822]     - Syscall   61: allow
D0921 20:37:45.127516       1 seccomp.go:822]     - Syscall  110: allow
D0921 20:37:45.127530       1 seccomp.go:822]     - Syscall  131: allow
D0921 20:37:45.127544       1 seccomp.go:822]     - Syscall  186: allow
D0921 20:37:45.127558       1 seccomp.go:822]     - Syscall  231: allow
D0921 20:37:45.127571       1 seccomp.go:825] End of ordered seccomp rules.
D0921 20:37:45.133285       1 seccomp.go:529] Seccomp program optimized from 453 to 107 instructions; took 3.942456ms to build and 2.593836ms to optimize
D0921 20:37:45.143270       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap source process created at 20:37:45.143198875 (unix nanos: 1790037465143198875)
D0921 20:37:45.143379       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint waiting for membarrier at 20:37:45.143374296 (unix nanos: 1790037465143374296)
D0921 20:37:45.143427       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host membarrier probed at 20:37:45.143421276 (unix nanos: 1790037465143421276)
D0921 20:37:45.143468       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint platform created at 20:37:45.143466744 (unix nanos: 1790037465143466744)
I0921 20:37:45.143564       1 loader.go:1145] Disabling application huge pages: host shmem_enabled is "never"
D0921 20:37:45.143708       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint memory file created at 20:37:45.143705410 (unix nanos: 1790037465143705410)
D0921 20:37:45.143948       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint VDSO prepared at 20:37:45.143945177 (unix nanos: 1790037465143945177)
D0921 20:37:45.144167       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint timekeeper configured at 20:37:45.144164654 (unix nanos: 1790037465144164654)
D0921 20:37:45.145669       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint network stack created at 20:37:45.145665692 (unix nanos: 1790037465145665692)
I0921 20:37:45.145707       1 loader.go:803] Setting total memory to 752.26 GB
D0921 20:37:45.146603       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint kernel initialized at 20:37:45.146599413 (unix nanos: 1790037465146599413)
D0921 20:37:45.146803       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint filesystems registered at 20:37:45.146801625 (unix nanos: 1790037465146801625)
I0921 20:37:45.146833       1 loader.go:869] Packet logging disabled
I0921 20:37:45.146922       1 watchdog.go:179] Watchdog waiting 30s for startup
D0921 20:37:45.147060       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint process args created at 20:37:45.147058327 (unix nanos: 1790037465147058327)
D0921 20:37:45.147104       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint compat logs initialized at 20:37:45.147084006 (unix nanos: 1790037465147084006)
D0921 20:37:45.147126       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint mount hints parsed at 20:37:45.147124386 (unix nanos: 1790037465147124386)
D0921 20:37:45.147221       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host FS mount created at 20:37:45.147218967 (unix nanos: 1790037465147218967)
D0921 20:37:45.147597       1 config.go:90] Creating seccheck: &{Name:Default Points:[{Name:sentry/egress_refused OptionalFields:[] ContextFields:[time container_id thread_id]} {Name:sentry/exec_refused OptionalFields:[] ContextFields:[time container_id thread_id]}] IgnoreMissing:false Sinks:[{Name:remote Config:map[endpoint:/dev/shm/t25-1274519801/off-policy.events retries:3] IgnoreSetupError:true Status:{DroppedCount:0} FD:FD: 11}] Options:map[]}
D0921 20:37:45.147836       1 remote.go:186] Remote sink created, endpoint FD: 11, &{endpoint:0x33bb3952dbd0 droppedCount:{_:{} value:0} retries:3 initialBackoff:25000 maxBackoff:10000000}
I0921 20:37:45.148144       1 tunnel.go:227] Tunnel table read: 2 names, helper channel on fd 13
D0921 20:37:45.148177       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint tunnel table read at 20:37:45.148172888 (unix nanos: 1790037465148172888)
D0921 20:37:45.149087       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint control server started at 20:37:45.149083546 (unix nanos: 1790037465149083546)
D0921 20:37:45.149122       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint loader created at 20:37:45.149120170 (unix nanos: 1790037465149120170)
D0921 20:37:45.149231       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint metrics initialized at 20:37:45.149213079 (unix nanos: 1790037465149213079)
D0921 20:37:45.149250       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint notifying parent at 20:37:45.149248702 (unix nanos: 1790037465149248702)
D0921 20:37:45.152702       1 urpc.go:422] urpc: registering client with FD 6
D0921 20:37:45.154197       1 urpc.go:635] urpc: unmarshal success.
