I0918 07:50:33.771960       1 cli.go:275] **************** gVisor ****************
D0918 07:50:33.772925       1 config.go:577] Config.LogFormat (--log-format): text
D0918 07:50:33.772947       1 config.go:577] Config.DebugLog (--debug-log): /tmp/pniroula/claude-253477/-home-pniroula-Projects-gvisor-t25/77e098ee-da53-4677-85ec-c450ded9db44/scratchpad/spikes/e2/run2/logs/
D0918 07:50:33.772997       1 config.go:577] Config.DebugToUserLog (--debug-to-user-log): false
D0918 07:50:33.773020       1 config.go:577] Config.DebugCommand (--debug-command): (empty)
D0918 07:50:33.773043       1 config.go:577] Config.PanicLog (--panic-log): (empty)
D0918 07:50:33.773065       1 config.go:577] Config.CoverageReport (--coverage-report): (empty)
D0918 07:50:33.773090       1 config.go:577] Config.DebugLogFormat (--debug-log-format): text
D0918 07:50:33.773115       1 config.go:577] Config.FileAccess (--file-access): exclusive
D0918 07:50:33.773139       1 config.go:577] Config.FileAccessMounts (--file-access-mounts): shared
D0918 07:50:33.773166       1 config.go:577] Config.Overlay (--overlay): false
D0918 07:50:33.773189       1 config.go:577] Config.Overlay2 (--overlay2): root:self
D0918 07:50:33.773218       1 config.go:577] Config.FSGoferHostUDS (--fsgofer-host-uds): false
D0918 07:50:33.773242       1 config.go:577] Config.HostUDS (--host-uds): none
D0918 07:50:33.773273       1 config.go:577] Config.HostFifo (--host-fifo): none
D0918 07:50:33.773301       1 config.go:577] Config.CharacterDevicePolicy (--character-device-policy): emulated-only
D0918 07:50:33.773330       1 config.go:577] Config.HostSettings (--host-settings): check
D0918 07:50:33.773356       1 config.go:577] Config.Network (--network): none
D0918 07:50:33.773381       1 config.go:577] Config.GoferNetworkNamespace (--gofer-network-namespace): new
D0918 07:50:33.773407       1 config.go:577] Config.EnableRaw (--net-raw): false
D0918 07:50:33.773481       1 config.go:577] Config.AllowPacketEndpointWrite (--allow-packet-socket-write): false
D0918 07:50:33.773506       1 config.go:577] Config.AllowLiveTCPMigration (--allow-live-tcp-migration): true
D0918 07:50:33.773528       1 config.go:577] Config.HostGSO (--gso): true
D0918 07:50:33.773550       1 config.go:577] Config.GVisorGSO (--software-gso): true
D0918 07:50:33.773578       1 config.go:577] Config.GVisorGRO (--gvisor-gro): false
D0918 07:50:33.773604       1 config.go:577] Config.TXChecksumOffload (--tx-checksum-offload): false
D0918 07:50:33.773628       1 config.go:577] Config.RXChecksumOffload (--rx-checksum-offload): true
D0918 07:50:33.773652       1 config.go:577] Config.QDisc (--qdisc): fifo
D0918 07:50:33.773700       1 config.go:577] Config.TBFRate (--qdisc-tbf-rate): 0
D0918 07:50:33.773726       1 config.go:577] Config.TBFBurst (--qdisc-tbf-burst): 0
D0918 07:50:33.773833       1 config.go:577] Config.LogPackets (--log-packets): false
D0918 07:50:33.773862       1 config.go:577] Config.PCAP (--pcap-log): (empty)
D0918 07:50:33.773884       1 config.go:577] Config.Platform (--platform): systrap
D0918 07:50:33.773908       1 config.go:577] Config.PlatformDevicePath (--platform_device_path): (empty)
D0918 07:50:33.773931       1 config.go:577] Config.MetricServer (--metric-server): (empty)
D0918 07:50:33.773957       1 config.go:577] Config.SidecarReleaseEnforcementPolicy (--sidecar-release-enforcement-policy): NEVER
D0918 07:50:33.774010       1 config.go:577] Config.FinalMetricsLog (--final-metrics-log): (empty)
D0918 07:50:33.774034       1 config.go:577] Config.ProfilingMetrics (--profiling-metrics): (empty)
D0918 07:50:33.774052       1 config.go:577] Config.ProfilingMetricsLog (--profiling-metrics-log): (empty)
D0918 07:50:33.774078       1 config.go:577] Config.ProfilingMetricsRate (--profiling-metrics-rate-us): 1000
D0918 07:50:33.774103       1 config.go:577] Config.Strace (--strace): true
D0918 07:50:33.774130       1 config.go:577] Config.StraceSyscalls (--strace-syscalls): (empty)
D0918 07:50:33.774153       1 config.go:577] Config.StraceLogSize (--strace-log-size): 1024
D0918 07:50:33.774179       1 config.go:577] Config.StraceEvent (--strace-event): false
D0918 07:50:33.774204       1 config.go:579] Config.DisableSeccomp: false
D0918 07:50:33.774236       1 config.go:577] Config.EnableCoreTags (--enable-core-tags): false
D0918 07:50:33.774260       1 config.go:577] Config.WatchdogAction (--watchdog-action): log
D0918 07:50:33.774283       1 config.go:577] Config.PanicSignal (--panic-signal): -1
D0918 07:50:33.774307       1 config.go:577] Config.ProfileEnable (--profile): false
D0918 07:50:33.774327       1 config.go:577] Config.ProfileBlock (--profile-block): (empty)
D0918 07:50:33.774347       1 config.go:577] Config.ProfileCPU (--profile-cpu): (empty)
D0918 07:50:33.774375       1 config.go:577] Config.ProfileGCInterval (--profile-gc-interval): 0s
D0918 07:50:33.774404       1 config.go:577] Config.ProfileHeap (--profile-heap): (empty)
D0918 07:50:33.774451       1 config.go:577] Config.ProfileMutex (--profile-mutex): (empty)
D0918 07:50:33.774470       1 config.go:577] Config.TraceFile (--trace): (empty)
D0918 07:50:33.774496       1 config.go:577] Config.NumNetworkChannels (--num-network-channels): 1
D0918 07:50:33.774518       1 config.go:577] Config.NetworkProcessorsPerChannel (--network-processors-per-channel): 0
D0918 07:50:33.774542       1 config.go:577] Config.Rootless (--rootless): true
D0918 07:50:33.774565       1 config.go:577] Config.AlsoLogToStderr (--alsologtostderr): false
D0918 07:50:33.774589       1 config.go:577] Config.ReferenceLeak (--ref-leak-mode): disabled
D0918 07:50:33.774618       1 config.go:577] Config.CPUNumFromQuota (--cpu-num-from-quota): true
D0918 07:50:33.774640       1 config.go:577] Config.AllowFlagOverride (--allow-flag-override): false
D0918 07:50:33.774666       1 config.go:577] Config.OCISeccomp (--oci-seccomp): false
D0918 07:50:33.774689       1 config.go:577] Config.IgnoreCgroups (--ignore-cgroups): true
D0918 07:50:33.774729       1 config.go:577] Config.MountCgroupV2 (--mount-cgroup-v2): false
D0918 07:50:33.774827       1 config.go:577] Config.SystemdCgroup (--systemd-cgroup): false
D0918 07:50:33.774879       1 config.go:577] Config.PodInitConfig (--pod-init-config): (empty)
D0918 07:50:33.774901       1 config.go:577] Config.XDP (--EXPERIMENTAL-xdp): {0 }
D0918 07:50:33.774935       1 config.go:577] Config.AFXDPUseNeedWakeup (--EXPERIMENTAL-xdp-need-wakeup): true
D0918 07:50:33.774956       1 config.go:577] Config.FDLimit (--fdlimit): -1
D0918 07:50:33.774980       1 config.go:577] Config.DCache (--dcache): -1
D0918 07:50:33.775000       1 config.go:577] Config.IOUring (--iouring): false
D0918 07:50:33.775021       1 config.go:577] Config.DirectFS (--directfs): true
D0918 07:50:33.775047       1 config.go:577] Config.AppHugePages (--app-huge-pages): true
D0918 07:50:33.775073       1 config.go:577] Config.NVProxy (--nvproxy): false
D0918 07:50:33.775094       1 config.go:577] Config.NVProxyDocker (--nvproxy-docker): false
D0918 07:50:33.775117       1 config.go:577] Config.NVProxyDriverVersion (--nvproxy-driver-version): (empty)
D0918 07:50:33.775140       1 config.go:577] Config.NVProxyAllowedDriverCapabilities (--nvproxy-allowed-driver-capabilities): utility,compute
D0918 07:50:33.775163       1 config.go:577] Config.NVProxyAllowUnsupportedDriver (--nvproxy-allow-unsupported-driver): false
D0918 07:50:33.775186       1 config.go:577] Config.TPUProxy (--tpuproxy): false
D0918 07:50:33.775209       1 config.go:577] Config.RDMAProxy (--rdmaproxy): false
D0918 07:50:33.775233       1 config.go:577] Config.TestOnlyAllowRunAsCurrentUserWithoutChroot (--TESTONLY-unsafe-nonroot): false
D0918 07:50:33.775256       1 config.go:577] Config.TestOnlyTestNameEnv (--TESTONLY-test-name-env): (empty)
D0918 07:50:33.775280       1 config.go:577] Config.TestOnlyAFSSyscallPanic (--TESTONLY-afs-syscall-panic): false
D0918 07:50:33.775332       1 config.go:579] Config.explicitlySet: <map[string]struct {} Value> (unexported)
D0918 07:50:33.775358       1 config.go:577] Config.ReproduceNAT (--reproduce-nat): false
D0918 07:50:33.775404       1 config.go:577] Config.ReproduceNftables (--reproduce-nftables): false
D0918 07:50:33.775430       1 config.go:577] Config.NetDisconnectOk (--net-disconnect-ok): true
D0918 07:50:33.775458       1 config.go:577] Config.TestOnlyAutosaveImagePath (--TESTONLY-autosave-image-path): (empty)
D0918 07:50:33.775481       1 config.go:577] Config.TestOnlyAutosaveResume (--TESTONLY-autosave-resume): false
D0918 07:50:33.775506       1 config.go:577] Config.RestoreSpecValidation (--restore-spec-validation): enforce
D0918 07:50:33.775538       1 config.go:577] Config.GVisorMarkerFile (--gvisor-marker-file): false
D0918 07:50:33.775562       1 config.go:577] Config.OverrideProcs (--override-procs): (empty)
D0918 07:50:33.775610       1 config.go:577] Config.SystrapDisableSyscallPatching (--systrap-disable-syscall-patching): false
D0918 07:50:33.775637       1 config.go:577] Config.SystrapDisableFastPath (--systrap-disable-fast-path): false
D0918 07:50:33.775660       1 config.go:577] Config.Nftables (--TESTONLY-nftables): false
D0918 07:50:33.775685       1 config.go:577] Config.AllowSUID (--allow-suid): false
D0918 07:50:33.775708       1 config.go:577] Config.UseCPUNums (--kvm-use-cpu-nums): false
D0918 07:50:33.775814       1 config.go:577] Config.PauseExternalNetworking (--pause-external-networking): false
D0918 07:50:33.775846       1 config.go:577] Config.AllowConnectedOnSave (--allow-connected-on-save): false
D0918 07:50:33.775868       1 config.go:577] Config.AllowRootfsTarAnnotation (--allow-rootfs-tar-annotation): false
D0918 07:50:33.775895       1 config.go:577] Config.ControlRPCStopTimeout (--control-rpc-stop-timeout): 15s
D0918 07:50:33.775917       1 config.go:577] Config.SharedRootDir (--shared-root): (empty)
D0918 07:50:33.775950       1 cli.go:284] runsc process spawned at 07:50:33.769408, Go started execution at 07:50:33.769720. Startup overhead: 312.644µs
I0918 07:50:33.776019       1 cli.go:287] **************** gVisor ****************
I0918 07:50:33.776064       1 timing.go:439] Timer for runsc boot: Starting.
D0918 07:50:33.776128       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint Go code running at 07:50:33.769720750 (unix nanos: 1789732233769720750)
D0918 07:50:33.776153       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint boot subcommand dispatched at 07:50:33.776151005 (unix nanos: 1789732233776151005)
D0918 07:50:33.776957       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint CPUID initialized at 07:50:33.776953491 (unix nanos: 1789732233776953491)
D0918 07:50:33.777004       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint ring0 initialized at 07:50:33.777001263 (unix nanos: 1789732233777001263)
I0918 07:50:33.777122       1 boot.go:367] Setting product_name: "AS -2015CS-TNR"
I0918 07:50:33.786148       1 boot.go:378] Setting host-thp-shmem-enabled: "never"
I0918 07:50:33.786537       1 boot.go:388] Setting host-thp-defrag: "madvise"
D0918 07:50:33.786594       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host info read at 07:50:33.786582214 (unix nanos: 1789732233786582214)
D0918 07:50:33.789683       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint spec read at 07:50:33.789676456 (unix nanos: 1789732233789676456)
I0918 07:50:33.789812       1 chroot.go:142] Setting up sandbox chroot in "/tmp"
D0918 07:50:33.790515       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot base mounted at 07:50:33.790508807 (unix nanos: 1789732233790508807)
I0918 07:50:33.790793       1 chroot.go:41] Mounting "proc" at "/tmp/proc/sandbox-proc"
D0918 07:50:33.791072       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot proc mounted at 07:50:33.791067960 (unix nanos: 1789732233791067960)
D0918 07:50:33.791661       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot procfs set up at 07:50:33.791651300 (unix nanos: 1789732233791651300)
D0918 07:50:33.791795       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot sealed read-only at 07:50:33.791791919 (unix nanos: 1789732233791791919)
D0918 07:50:33.793641       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot set up at 07:50:33.793626594 (unix nanos: 1789732233793626594)
D0918 07:50:33.794085       1 specutils.go:134] Spec:
{
  "ociVersion": "1.0.0",
  "process": {
    "user": {
      "uid": 0,
      "gid": 0
    },
    "args": [
      "/udpprobe"
    ],
    "env": [
      "PATH=/",
      "TERM=xterm"
    ],
    "cwd": "/",
    "capabilities": {},
    "rlimits": [
      {
        "type": "RLIMIT_NOFILE",
        "hard": 1024,
        "soft": 1024
      }
    ]
  },
  "root": {
    "path": "/tmp/pniroula/claude-253477/-home-pniroula-Projects-gvisor-t25/77e098ee-da53-4677-85ec-c450ded9db44/scratchpad/spikes/e2/run2/bundle/rootfs",
    "readonly": true
  },
  "hostname": "workload",
  "mounts": [
    {
      "destination": "/proc",
      "type": "proc",
      "source": "/tmp/pniroula/claude-253477/-home-pniroula-Projects-gvisor-t25/77e098ee-da53-4677-85ec-c450ded9db44/scratchpad/spikes/e2/run2/bundle/proc"
    }
  ],
  "linux": {
    "namespaces": [
      {
        "type": "pid"
      },
      {
        "type": "mount"
      },
      {
        "type": "ipc"
      },
      {
        "type": "uts"
      }
    ]
  }
}
D0918 07:50:33.794164       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint sandbox capabilities computed at 07:50:33.794158717 (unix nanos: 1789732233794158717)
D0918 07:50:33.794533       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint current capabilities read at 07:50:33.794529330 (unix nanos: 1789732233794529330)
D0918 07:50:33.813670       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint bounding set trimmed on all threads at 07:50:33.813660717 (unix nanos: 1789732233813660717)
D0918 07:50:33.814251       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint capset applied on all threads at 07:50:33.814244577 (unix nanos: 1789732233814244577)
I0918 07:50:33.814644       1 caps_unsafe.go:163] Capabilities applied to all threads: bounding=0x8001f effective=0x8001f permitted=0x8001f inheritable=0x0 ambient=0x0
D0918 07:50:33.814848       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint capabilities applied at 07:50:33.814842178 (unix nanos: 1789732233814842178)
D0918 07:50:33.814998       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint resolved mounts read at 07:50:33.814992232 (unix nanos: 1789732233814992232)
D0918 07:50:33.826417       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint seccheck initialized at 07:50:33.826397462 (unix nanos: 1789732233826397462)
D0918 07:50:33.826622       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint RNG initialized at 07:50:33.826616219 (unix nanos: 1789732233826616219)
D0918 07:50:33.826824       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint memory usage initialized at 07:50:33.826820873 (unix nanos: 1789732233826820873)
I0918 07:50:33.828777       1 loader.go:643] CPUs: 64
D0918 07:50:33.829061       1 gomaxprocs.go:76] Setting GOMAXPROCS to 64
D0918 07:50:33.829141       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint GOMAXPROCS set at 07:50:33.829133972 (unix nanos: 1789732233829133972)
I0918 07:50:33.848854       1 loader.go:695] Remapped stdio FDs to [253, 255] in 19.640816ms
D0918 07:50:33.848953       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint donated FDs ingested at 07:50:33.848945512 (unix nanos: 1789732233848945512)
I0918 07:50:33.849019       1 loader.go:1089] Platform: systrap
D0918 07:50:33.849263       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap memory file created at 07:50:33.849258149 (unix nanos: 1789732233849258149)
D0918 07:50:33.851634       1 seccomp.go:802] Ordered seccomp rules:
D0918 07:50:33.851680       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0918 07:50:33.851700       1 seccomp.go:815]   Cold non-trivial syscalls:
D0918 07:50:33.851787       1 seccomp.go:822]     - Syscall   15: (rip > 0xfe3af774594000) => allow
D0918 07:50:33.851822       1 seccomp.go:822]     - Syscall   24: (rip > 0xfe3af774594000) => allow
D0918 07:50:33.851842       1 seccomp.go:822]     - Vsyscall  96: trap
D0918 07:50:33.851888       1 seccomp.go:822]     - Syscall  158: ((arg[0].high == 0 && (arg[0].low == 0x1002 || arg[0].low == 0x1003) && rip > 0xfe3af774593000)) => allow
D0918 07:50:33.851907       1 seccomp.go:822]     - Vsyscall 201: trap
D0918 07:50:33.851986       1 seccomp.go:822]     - Syscall  202: ((arg[0] > 0xfe3af774594000 && arg[1].high == 0 && arg[3] == 0 && arg[4] == 0 && arg[5] == 0 && rip > 0xfe3af774594000 && ((arg[1].low == 0x1 && arg[2] == 0x1) || arg[1].low == 0))) => allow
D0918 07:50:33.852036       1 seccomp.go:822]     - Vsyscall 309: trap
D0918 07:50:33.852051       1 seccomp.go:812]   Trivial syscalls: None.
D0918 07:50:33.852067       1 seccomp.go:825] End of ordered seccomp rules.
D0918 07:50:33.855300       1 seccomp.go:529] Seccomp program optimized from 262 to 72 instructions; took 2.265157ms to build and 1.436221ms to optimize
D0918 07:50:33.855431       1 seccomp.go:802] Ordered seccomp rules:
D0918 07:50:33.855452       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0918 07:50:33.855468       1 seccomp.go:812]   Cold non-trivial syscalls: None.
D0918 07:50:33.855484       1 seccomp.go:815]   Trivial syscalls:
D0918 07:50:33.855506       1 seccomp.go:822]     - Syscall  231: unotify
D0918 07:50:33.855523       1 seccomp.go:825] End of ordered seccomp rules.
D0918 07:50:33.855654       1 seccomp.go:529] Seccomp program optimized from 13 to 6 instructions; took 176.153µs to build and 53.289µs to optimize
D0918 07:50:33.855775       1 stub_unsafe.go:340] stubStart fe3af774593000 stubSysmsgStart fe3af774594000 stubSysmsgStack fe9ec2fb478000, stubContextQueue fe9ec2fb685000, stubThreadContextRegion fe9ec2fb68f000, mapLen 1221000
D0918 07:50:33.855846       1 stub_unsafe.go:341] sysmsg.ArchState{ xsaveMode 2 fsgsbase 1 fpLen 2440 }
D0918 07:50:33.855879       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap stub initialized at 07:50:33.855872678 (unix nanos: 1789732233855872678)
D0918 07:50:33.859113       1 seccomp.go:802] Ordered seccomp rules:
D0918 07:50:33.859159       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0918 07:50:33.859178       1 seccomp.go:815]   Cold non-trivial syscalls:
D0918 07:50:33.859230       1 seccomp.go:822]     - Syscall   56: ((arg[0].high == 0 && (arg[0].low == 0x8411 || arg[0].low == 0x411 || arg[0].low == 0x2709))) => allow
D0918 07:50:33.859277       1 seccomp.go:822]     - Syscall   62: (arg[1] == 0x13) => allow
D0918 07:50:33.859295       1 seccomp.go:822]     - Vsyscall  96: trap
D0918 07:50:33.859346       1 seccomp.go:822]     - Syscall  157: ((arg[0].high == 0 && arg[1].high == 0 && ((arg[0].low == 0x1 && arg[1].low == 0x9) || (arg[0].low == 0x26 && arg[1].low == 0x1) || (arg[0].low == 0x3b && arg[1].low == 0x1 && arg[2] == 0xfe3af774593000 && arg[3] == 0x6000)))) => allow
D0918 07:50:33.859379       1 seccomp.go:822]     - Syscall  158: ((arg[0].high == 0 && ((arg[0].low == 0x1012 && arg[1] == 0) || arg[0].low == 0x1002 || arg[0].low == 0x1003))) => allow
D0918 07:50:33.859397       1 seccomp.go:822]     - Syscall  200: (arg[1] == 0x13) => allow
D0918 07:50:33.859413       1 seccomp.go:822]     - Vsyscall 201: trap
D0918 07:50:33.859439       1 seccomp.go:822]     - Syscall  202: ((arg[1].high == 0 && (arg[1].low == 0 || arg[1].low == 0x1))) => allow
D0918 07:50:33.859455       1 seccomp.go:822]     - Vsyscall 309: trap
D0918 07:50:33.859483       1 seccomp.go:822]     - Syscall  317: ((arg[0] == 0x1 && arg[1].high == 0 && (arg[1].low == 0 || arg[1].low == 0x8))) => allow
D0918 07:50:33.859497       1 seccomp.go:815]   Trivial syscalls:
D0918 07:50:33.859518       1 seccomp.go:822]     - Syscall    9: allow
D0918 07:50:33.859534       1 seccomp.go:822]     - Syscall   11: allow
D0918 07:50:33.859553       1 seccomp.go:822]     - Syscall   15: allow
D0918 07:50:33.859568       1 seccomp.go:822]     - Syscall   24: allow
D0918 07:50:33.859582       1 seccomp.go:822]     - Syscall   39: allow
D0918 07:50:33.859596       1 seccomp.go:822]     - Syscall   60: allow
D0918 07:50:33.859610       1 seccomp.go:822]     - Syscall   61: allow
D0918 07:50:33.859625       1 seccomp.go:822]     - Syscall  110: allow
D0918 07:50:33.859639       1 seccomp.go:822]     - Syscall  131: allow
D0918 07:50:33.859653       1 seccomp.go:822]     - Syscall  186: allow
D0918 07:50:33.859666       1 seccomp.go:822]     - Syscall  231: allow
D0918 07:50:33.859679       1 seccomp.go:825] End of ordered seccomp rules.
D0918 07:50:33.864849       1 seccomp.go:529] Seccomp program optimized from 453 to 107 instructions; took 3.363404ms to build and 2.433657ms to optimize
D0918 07:50:33.872303       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap source process created at 07:50:33.872229199 (unix nanos: 1789732233872229199)
D0918 07:50:33.872422       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint waiting for membarrier at 07:50:33.872417400 (unix nanos: 1789732233872417400)
D0918 07:50:33.872460       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host membarrier probed at 07:50:33.872457640 (unix nanos: 1789732233872457640)
D0918 07:50:33.872480       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint platform created at 07:50:33.872478561 (unix nanos: 1789732233872478561)
I0918 07:50:33.872575       1 loader.go:1120] Disabling application huge pages: host shmem_enabled is "never"
D0918 07:50:33.872704       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint memory file created at 07:50:33.872701223 (unix nanos: 1789732233872701223)
D0918 07:50:33.872929       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint VDSO prepared at 07:50:33.872925597 (unix nanos: 1789732233872925597)
D0918 07:50:33.873063       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint timekeeper configured at 07:50:33.873061149 (unix nanos: 1789732233873061149)
D0918 07:50:33.874377       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint network stack created at 07:50:33.874372854 (unix nanos: 1789732233874372854)
I0918 07:50:33.874411       1 loader.go:791] Setting total memory to 752.26 GB
D0918 07:50:33.875245       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint kernel initialized at 07:50:33.875241399 (unix nanos: 1789732233875241399)
D0918 07:50:33.875306       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint filesystems registered at 07:50:33.875303452 (unix nanos: 1789732233875303452)
I0918 07:50:33.875324       1 loader.go:857] Packet logging disabled
I0918 07:50:33.875420       1 watchdog.go:179] Watchdog waiting 30s for startup
D0918 07:50:33.875549       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint process args created at 07:50:33.875547085 (unix nanos: 1789732233875547085)
D0918 07:50:33.875591       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint compat logs initialized at 07:50:33.875572102 (unix nanos: 1789732233875572102)
D0918 07:50:33.875610       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint mount hints parsed at 07:50:33.875608927 (unix nanos: 1789732233875608927)
D0918 07:50:33.875633       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host FS mount created at 07:50:33.875631981 (unix nanos: 1789732233875631981)
D0918 07:50:33.876544       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint control server started at 07:50:33.876534016 (unix nanos: 1789732233876534016)
D0918 07:50:33.876580       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint loader created at 07:50:33.876577831 (unix nanos: 1789732233876577831)
D0918 07:50:33.876699       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint metrics initialized at 07:50:33.876697560 (unix nanos: 1789732233876697560)
D0918 07:50:33.876717       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint notifying parent at 07:50:33.876715607 (unix nanos: 1789732233876715607)
D0918 07:50:33.880436       1 urpc.go:422] urpc: registering client with FD 6
D0918 07:50:33.882153       1 urpc.go:635] urpc: unmarshal success.
D0918 07:50:33.882203       1 urpc.go:302] urpc: handling RPC call for method containerManager.SetNetworkArgs
D0918 07:50:33.883035       1 controller.go:1245] containerManager.SetNetworkArgs
D0918 07:50:33.883194       1 urpc.go:592] urpc: successfully marshalled 37 bytes.
D0918 07:50:33.883270       1 urpc.go:372] urpc: RPC call for method containerManager.SetNetworkArgs succeeded.
D0918 07:50:33.883625       1 urpc.go:635] urpc: unmarshal success.
D0918 07:50:33.883682       1 urpc.go:302] urpc: handling RPC call for method containerManager.StartRoot
D0918 07:50:33.883727       1 controller.go:298] containerManager.StartRoot, cid: e2
D0918 07:50:33.883833       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint start signal received at 07:50:33.883825314 (unix nanos: 1789732233883825314)
I0918 07:50:33.883862       1 network.go:322] Enabling loopback interface "lo" with id 1 on addresses [127.0.0.1/8 ::1/128]
I0918 07:50:33.884205       1 network.go:565] Setting routes [127.0.0.0/8 nic 1 ::1/128 nic 1]
D0918 07:50:33.884309       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint network configured at 07:50:33.884305059 (unix nanos: 1789732233884305059)
