I0921 20:50:31.906209       1 cli.go:275] **************** gVisor ****************
D0921 20:50:31.907182       1 config.go:596] Config.PanicLog (--panic-log): (empty)
D0921 20:50:31.907205       1 config.go:596] Config.CoverageReport (--coverage-report): (empty)
D0921 20:50:31.907233       1 config.go:596] Config.DebugLogFormat (--debug-log-format): text
D0921 20:50:31.907257       1 config.go:596] Config.FileAccess (--file-access): exclusive
D0921 20:50:31.907278       1 config.go:596] Config.FileAccessMounts (--file-access-mounts): shared
D0921 20:50:31.907302       1 config.go:596] Config.Overlay (--overlay): false
D0921 20:50:31.907326       1 config.go:596] Config.Overlay2 (--overlay2): root:self
D0921 20:50:31.907346       1 config.go:596] Config.FSGoferHostUDS (--fsgofer-host-uds): false
D0921 20:50:31.907367       1 config.go:596] Config.HostUDS (--host-uds): none
D0921 20:50:31.907419       1 config.go:596] Config.HostFifo (--host-fifo): none
D0921 20:50:31.907446       1 config.go:596] Config.CharacterDevicePolicy (--character-device-policy): emulated-only
D0921 20:50:31.907476       1 config.go:596] Config.HostSettings (--host-settings): check
D0921 20:50:31.907506       1 config.go:596] Config.Network (--network): none
D0921 20:50:31.907536       1 config.go:596] Config.GoferNetworkNamespace (--gofer-network-namespace): new
D0921 20:50:31.907583       1 config.go:596] Config.EnableRaw (--net-raw): false
D0921 20:50:31.907674       1 config.go:596] Config.AllowPacketEndpointWrite (--allow-packet-socket-write): false
D0921 20:50:31.907699       1 config.go:596] Config.AllowLiveTCPMigration (--allow-live-tcp-migration): true
D0921 20:50:31.907770       1 config.go:596] Config.HostGSO (--gso): true
D0921 20:50:31.907806       1 config.go:596] Config.GVisorGSO (--software-gso): true
D0921 20:50:31.907835       1 config.go:596] Config.GVisorGRO (--gvisor-gro): false
D0921 20:50:31.907858       1 config.go:596] Config.TXChecksumOffload (--tx-checksum-offload): false
D0921 20:50:31.907885       1 config.go:596] Config.RXChecksumOffload (--rx-checksum-offload): true
D0921 20:50:31.907908       1 config.go:596] Config.QDisc (--qdisc): fifo
D0921 20:50:31.907954       1 config.go:596] Config.TBFRate (--qdisc-tbf-rate): 0
D0921 20:50:31.907992       1 config.go:596] Config.TBFBurst (--qdisc-tbf-burst): 0
D0921 20:50:31.908063       1 config.go:596] Config.LogPackets (--log-packets): false
D0921 20:50:31.908147       1 config.go:596] Config.PCAP (--pcap-log): (empty)
D0921 20:50:31.908174       1 config.go:596] Config.Platform (--platform): systrap
D0921 20:50:31.908197       1 config.go:596] Config.PlatformDevicePath (--platform_device_path): (empty)
D0921 20:50:31.908244       1 config.go:596] Config.MetricServer (--metric-server): (empty)
D0921 20:50:31.908320       1 config.go:596] Config.SidecarReleaseEnforcementPolicy (--sidecar-release-enforcement-policy): NEVER
D0921 20:50:31.908370       1 config.go:596] Config.FinalMetricsLog (--final-metrics-log): (empty)
D0921 20:50:31.908392       1 config.go:596] Config.ProfilingMetrics (--profiling-metrics): (empty)
D0921 20:50:31.908413       1 config.go:596] Config.ProfilingMetricsLog (--profiling-metrics-log): (empty)
D0921 20:50:31.908436       1 config.go:596] Config.ProfilingMetricsRate (--profiling-metrics-rate-us): 1000
D0921 20:50:31.908463       1 config.go:596] Config.Strace (--strace): true
D0921 20:50:31.908486       1 config.go:596] Config.StraceSyscalls (--strace-syscalls): (empty)
D0921 20:50:31.908514       1 config.go:596] Config.StraceLogSize (--strace-log-size): 1024
D0921 20:50:31.908541       1 config.go:596] Config.StraceEvent (--strace-event): false
D0921 20:50:31.908562       1 config.go:598] Config.DisableSeccomp: false
D0921 20:50:31.908593       1 config.go:596] Config.EnableCoreTags (--enable-core-tags): false
D0921 20:50:31.908618       1 config.go:596] Config.WatchdogAction (--watchdog-action): log
D0921 20:50:31.908642       1 config.go:596] Config.PanicSignal (--panic-signal): -1
D0921 20:50:31.908671       1 config.go:596] Config.ProfileEnable (--profile): false
D0921 20:50:31.908696       1 config.go:596] Config.ProfileBlock (--profile-block): (empty)
D0921 20:50:31.908722       1 config.go:596] Config.ProfileCPU (--profile-cpu): (empty)
D0921 20:50:31.908775       1 config.go:596] Config.ProfileGCInterval (--profile-gc-interval): 0s
D0921 20:50:31.908811       1 config.go:596] Config.ProfileHeap (--profile-heap): (empty)
D0921 20:50:31.908858       1 config.go:596] Config.ProfileMutex (--profile-mutex): (empty)
D0921 20:50:31.908884       1 config.go:596] Config.TraceFile (--trace): (empty)
D0921 20:50:31.908909       1 config.go:596] Config.NumNetworkChannels (--num-network-channels): 1
D0921 20:50:31.908934       1 config.go:596] Config.NetworkProcessorsPerChannel (--network-processors-per-channel): 0
D0921 20:50:31.908961       1 config.go:596] Config.Rootless (--rootless): true
D0921 20:50:31.908984       1 config.go:596] Config.AlsoLogToStderr (--alsologtostderr): false
D0921 20:50:31.909011       1 config.go:596] Config.ReferenceLeak (--ref-leak-mode): disabled
D0921 20:50:31.909037       1 config.go:596] Config.CPUNumFromQuota (--cpu-num-from-quota): true
D0921 20:50:31.909059       1 config.go:596] Config.AllowFlagOverride (--allow-flag-override): false
D0921 20:50:31.909083       1 config.go:596] Config.OCISeccomp (--oci-seccomp): false
D0921 20:50:31.909102       1 config.go:596] Config.IgnoreCgroups (--ignore-cgroups): true
D0921 20:50:31.909122       1 config.go:596] Config.MountCgroupV2 (--mount-cgroup-v2): false
D0921 20:50:31.909150       1 config.go:596] Config.SystemdCgroup (--systemd-cgroup): false
D0921 20:50:31.909217       1 config.go:596] Config.PodInitConfig (--pod-init-config): /tmp/pniroula/TestGovernedLoopback569555736/001/narrowed/pod-init.json
D0921 20:50:31.909265       1 config.go:596] Config.XDP (--EXPERIMENTAL-xdp): {0 }
D0921 20:50:31.909332       1 config.go:596] Config.AFXDPUseNeedWakeup (--EXPERIMENTAL-xdp-need-wakeup): true
D0921 20:50:31.909366       1 config.go:596] Config.FDLimit (--fdlimit): -1
D0921 20:50:31.909409       1 config.go:596] Config.DCache (--dcache): -1
D0921 20:50:31.909460       1 config.go:596] Config.IOUring (--iouring): false
D0921 20:50:31.909503       1 config.go:596] Config.DirectFS (--directfs): true
D0921 20:50:31.909543       1 config.go:596] Config.AppHugePages (--app-huge-pages): true
D0921 20:50:31.909584       1 config.go:596] Config.NVProxy (--nvproxy): false
D0921 20:50:31.909626       1 config.go:596] Config.NVProxyDocker (--nvproxy-docker): false
D0921 20:50:31.909666       1 config.go:596] Config.NVProxyDriverVersion (--nvproxy-driver-version): (empty)
D0921 20:50:31.909707       1 config.go:596] Config.NVProxyAllowedDriverCapabilities (--nvproxy-allowed-driver-capabilities): utility,compute
D0921 20:50:31.909838       1 config.go:596] Config.NVProxyAllowUnsupportedDriver (--nvproxy-allow-unsupported-driver): false
D0921 20:50:31.909865       1 config.go:596] Config.TPUProxy (--tpuproxy): false
D0921 20:50:31.909889       1 config.go:596] Config.RDMAProxy (--rdmaproxy): false
D0921 20:50:31.909911       1 config.go:596] Config.TestOnlyAllowRunAsCurrentUserWithoutChroot (--TESTONLY-unsafe-nonroot): false
D0921 20:50:31.909936       1 config.go:596] Config.TestOnlyTestNameEnv (--TESTONLY-test-name-env): (empty)
D0921 20:50:31.909960       1 config.go:596] Config.TestOnlyAFSSyscallPanic (--TESTONLY-afs-syscall-panic): false
D0921 20:50:31.909987       1 config.go:598] Config.explicitlySet: <map[string]struct {} Value> (unexported)
D0921 20:50:31.910010       1 config.go:596] Config.ReproduceNAT (--reproduce-nat): false
D0921 20:50:31.910061       1 config.go:596] Config.ReproduceNftables (--reproduce-nftables): false
D0921 20:50:31.910084       1 config.go:596] Config.NetDisconnectOk (--net-disconnect-ok): true
D0921 20:50:31.910106       1 config.go:596] Config.TestOnlyAutosaveImagePath (--TESTONLY-autosave-image-path): (empty)
D0921 20:50:31.910131       1 config.go:596] Config.TestOnlyAutosaveResume (--TESTONLY-autosave-resume): false
D0921 20:50:31.910157       1 config.go:596] Config.RestoreSpecValidation (--restore-spec-validation): enforce
D0921 20:50:31.910183       1 config.go:596] Config.GVisorMarkerFile (--gvisor-marker-file): false
D0921 20:50:31.910207       1 config.go:596] Config.OverrideProcs (--override-procs): (empty)
D0921 20:50:31.910230       1 config.go:596] Config.SystrapDisableSyscallPatching (--systrap-disable-syscall-patching): false
D0921 20:50:31.910254       1 config.go:596] Config.SystrapDisableFastPath (--systrap-disable-fast-path): false
D0921 20:50:31.910274       1 config.go:596] Config.Nftables (--TESTONLY-nftables): false
D0921 20:50:31.910295       1 config.go:596] Config.AllowSUID (--allow-suid): false
D0921 20:50:31.910316       1 config.go:596] Config.UseCPUNums (--kvm-use-cpu-nums): false
D0921 20:50:31.910341       1 config.go:596] Config.PauseExternalNetworking (--pause-external-networking): false
D0921 20:50:31.910366       1 config.go:596] Config.AllowConnectedOnSave (--allow-connected-on-save): false
D0921 20:50:31.910390       1 config.go:596] Config.AllowRootfsTarAnnotation (--allow-rootfs-tar-annotation): false
D0921 20:50:31.910413       1 config.go:596] Config.ControlRPCStopTimeout (--control-rpc-stop-timeout): 15s
D0921 20:50:31.910435       1 config.go:596] Config.TunnelSocket (--tunnel-socket): /dev/shm/t25-1782914161/a.sock
D0921 20:50:31.910460       1 config.go:596] Config.TunnelTable (--tunnel-table): /tmp/pniroula/TestGovernedLoopback569555736/001/narrowed/table.json
D0921 20:50:31.910478       1 config.go:596] Config.SharedRootDir (--shared-root): (empty)
D0921 20:50:31.910515       1 cli.go:284] runsc process spawned at 20:50:31.903193, Go started execution at 20:50:31.903701. Startup overhead: 508.14µs
I0921 20:50:31.910586       1 cli.go:287] **************** gVisor ****************
I0921 20:50:31.910640       1 timing.go:439] Timer for runsc boot: Starting.
D0921 20:50:31.910729       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint Go code running at 20:50:31.903701667 (unix nanos: 1790038231903701667)
D0921 20:50:31.910856       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint boot subcommand dispatched at 20:50:31.910848819 (unix nanos: 1790038231910848819)
D0921 20:50:31.911834       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint CPUID initialized at 20:50:31.911829631 (unix nanos: 1790038231911829631)
D0921 20:50:31.911885       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint ring0 initialized at 20:50:31.911881819 (unix nanos: 1790038231911881819)
I0921 20:50:31.912009       1 boot.go:374] Setting product_name: "AS -2015CS-TNR"
I0921 20:50:31.918020       1 boot.go:385] Setting host-thp-shmem-enabled: "never"
I0921 20:50:31.920890       1 boot.go:395] Setting host-thp-defrag: "madvise"
D0921 20:50:31.921026       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host info read at 20:50:31.921010905 (unix nanos: 1790038231921010905)
D0921 20:50:31.927680       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint spec read at 20:50:31.927675268 (unix nanos: 1790038231927675268)
I0921 20:50:31.927726       1 chroot.go:142] Setting up sandbox chroot in "/tmp"
D0921 20:50:31.928803       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot base mounted at 20:50:31.928791913 (unix nanos: 1790038231928791913)
I0921 20:50:31.929284       1 chroot.go:41] Mounting "proc" at "/tmp/proc/sandbox-proc"
D0921 20:50:31.929809       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot proc mounted at 20:50:31.929801097 (unix nanos: 1790038231929801097)
D0921 20:50:31.930839       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot procfs set up at 20:50:31.930724694 (unix nanos: 1790038231930724694)
D0921 20:50:31.931029       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot sealed read-only at 20:50:31.931021756 (unix nanos: 1790038231931021756)
D0921 20:50:31.933507       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot set up at 20:50:31.933494532 (unix nanos: 1790038231933494532)
D0921 20:50:31.934358       1 specutils.go:134] Spec:
{
  "ociVersion": "1.0.0",
  "process": {
    "user": {
      "uid": 0,
      "gid": 0
    },
    "args": [
      "/agent-probe",
      "-network",
      "plain",
      "-task",
      "summarize",
      "-without-model",
      "-dir",
      "/tmp"
    ],
    "env": [
      "PATH=/",
      "HOME=/tmp",
      "SSL_CERT_FILE=/etc/ssl/certs/ca-certificates.crt",
      "ANTHROPIC_API_KEY="
    ],
    "cwd": "/tmp",
    "capabilities": {},
    "rlimits": [
      {
        "type": "RLIMIT_NOFILE",
        "hard": 4096,
        "soft": 4096
      }
    ]
  },
  "root": {
    "path": "/tmp/pniroula/TestGovernedLoopback569555736/001/rootfs",
    "readonly": true
  },
  "hostname": "workload",
  "mounts": [
    {
      "destination": "/proc",
      "type": "proc",
      "source": "/dev/shm/t25-1782914161/narrowed/proc"
    },
    {
      "destination": "/tmp",
      "type": "tmpfs",
      "source": "/dev/shm/t25-1782914161/narrowed/tmpfs",
      "options": [
        "rw",
        "nosuid",
        "nodev",
        "mode=1777"
      ]
    }
  ],
  "linux": {
    "namespaces": [
      {
        "type": "pid"
      },
      {
        "type": "mount"
      },
      {
        "type": "ipc"
      },
      {
        "type": "uts"
      }
    ]
  }
}
D0921 20:50:31.934514       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint sandbox capabilities computed at 20:50:31.934506600 (unix nanos: 1790038231934506600)
D0921 20:50:31.935108       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint current capabilities read at 20:50:31.935099364 (unix nanos: 1790038231935099364)
D0921 20:50:31.950432       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint bounding set trimmed on all threads at 20:50:31.950424795 (unix nanos: 1790038231950424795)
D0921 20:50:31.950923       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint capset applied on all threads at 20:50:31.950918451 (unix nanos: 1790038231950918451)
I0921 20:50:31.951300       1 caps_unsafe.go:163] Capabilities applied to all threads: bounding=0x8001f effective=0x8001f permitted=0x8001f inheritable=0x0 ambient=0x0
D0921 20:50:31.951371       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint capabilities applied at 20:50:31.951367110 (unix nanos: 1790038231951367110)
D0921 20:50:31.951497       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint resolved mounts read at 20:50:31.951494229 (unix nanos: 1790038231951494229)
D0921 20:50:31.960189       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint seccheck initialized at 20:50:31.960183710 (unix nanos: 1790038231960183710)
D0921 20:50:31.960244       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint RNG initialized at 20:50:31.960241617 (unix nanos: 1790038231960241617)
D0921 20:50:31.960323       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint memory usage initialized at 20:50:31.960321356 (unix nanos: 1790038231960321356)
I0921 20:50:31.960343       1 loader.go:655] CPUs: 64
D0921 20:50:31.960394       1 gomaxprocs.go:76] Setting GOMAXPROCS to 64
D0921 20:50:31.960443       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint GOMAXPROCS set at 20:50:31.960439271 (unix nanos: 1790038231960439271)
I0921 20:50:31.980926       1 loader.go:707] Remapped stdio FDs to [253, 255] in 20.372735ms
D0921 20:50:31.981773       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint donated FDs ingested at 20:50:31.981713880 (unix nanos: 1790038231981713880)
I0921 20:50:31.982017       1 loader.go:1114] Platform: systrap
D0921 20:50:31.982773       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap memory file created at 20:50:31.982763715 (unix nanos: 1790038231982763715)
D0921 20:50:31.990006       1 seccomp.go:802] Ordered seccomp rules:
D0921 20:50:31.990096       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0921 20:50:31.990118       1 seccomp.go:815]   Cold non-trivial syscalls:
D0921 20:50:31.990183       1 seccomp.go:822]     - Syscall   15: (rip > 0xfff79bda46a000) => allow
D0921 20:50:31.990233       1 seccomp.go:822]     - Syscall   24: (rip > 0xfff79bda46a000) => allow
D0921 20:50:31.990248       1 seccomp.go:822]     - Vsyscall  96: trap
D0921 20:50:31.990303       1 seccomp.go:822]     - Syscall  158: ((arg[0].high == 0 && (arg[0].low == 0x1002 || arg[0].low == 0x1003) && rip > 0xfff79bda469000)) => allow
D0921 20:50:31.990318       1 seccomp.go:822]     - Vsyscall 201: trap
D0921 20:50:31.990401       1 seccomp.go:822]     - Syscall  202: ((arg[0] > 0xfff79bda46a000 && arg[1].high == 0 && arg[3] == 0 && arg[4] == 0 && arg[5] == 0 && rip > 0xfff79bda46a000 && ((arg[1].low == 0x1 && arg[2] == 0x1) || arg[1].low == 0))) => allow
D0921 20:50:31.990449       1 seccomp.go:822]     - Vsyscall 309: trap
D0921 20:50:31.990460       1 seccomp.go:812]   Trivial syscalls: None.
D0921 20:50:31.990475       1 seccomp.go:825] End of ordered seccomp rules.
D0921 20:50:31.993555       1 seccomp.go:529] Seccomp program optimized from 262 to 72 instructions; took 2.259848ms to build and 1.336362ms to optimize
D0921 20:50:31.993689       1 seccomp.go:802] Ordered seccomp rules:
D0921 20:50:31.993706       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0921 20:50:31.993725       1 seccomp.go:812]   Cold non-trivial syscalls: None.
D0921 20:50:31.993798       1 seccomp.go:815]   Trivial syscalls:
D0921 20:50:31.993816       1 seccomp.go:822]     - Syscall  231: unotify
D0921 20:50:31.993832       1 seccomp.go:825] End of ordered seccomp rules.
D0921 20:50:31.993964       1 seccomp.go:529] Seccomp program optimized from 13 to 6 instructions; took 223.464µs to build and 56.764µs to optimize
D0921 20:50:31.994046       1 stub_unsafe.go:340] stubStart fff79bda469000 stubSysmsgStart fff79bda46a000 stubSysmsgStack ffffaca9fe8000, stubContextQueue ffffacaa1f2000, stubThreadContextRegion ffffacaa1fc000, mapLen 1221000
D0921 20:50:31.994113       1 stub_unsafe.go:341] sysmsg.ArchState{ xsaveMode 2 fsgsbase 1 fpLen 2440 }
D0921 20:50:31.994162       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap stub initialized at 20:50:31.994148724 (unix nanos: 1790038231994148724)
D0921 20:50:31.997337       1 seccomp.go:802] Ordered seccomp rules:
D0921 20:50:31.997382       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0921 20:50:31.997398       1 seccomp.go:815]   Cold non-trivial syscalls:
D0921 20:50:31.997440       1 seccomp.go:822]     - Syscall   56: ((arg[0].high == 0 && (arg[0].low == 0x8411 || arg[0].low == 0x411 || arg[0].low == 0x2709))) => allow
D0921 20:50:31.997463       1 seccomp.go:822]     - Syscall   62: (arg[1] == 0x13) => allow
D0921 20:50:31.997477       1 seccomp.go:822]     - Vsyscall  96: trap
D0921 20:50:31.997518       1 seccomp.go:822]     - Syscall  157: ((arg[0].high == 0 && arg[1].high == 0 && ((arg[0].low == 0x1 && arg[1].low == 0x9) || (arg[0].low == 0x26 && arg[1].low == 0x1) || (arg[0].low == 0x3b && arg[1].low == 0x1 && arg[2] == 0xfff79bda469000 && arg[3] == 0x6000)))) => allow
D0921 20:50:31.997549       1 seccomp.go:822]     - Syscall  158: ((arg[0].high == 0 && ((arg[0].low == 0x1012 && arg[1] == 0) || arg[0].low == 0x1002 || arg[0].low == 0x1003))) => allow
D0921 20:50:31.997565       1 seccomp.go:822]     - Syscall  200: (arg[1] == 0x13) => allow
D0921 20:50:31.997577       1 seccomp.go:822]     - Vsyscall 201: trap
D0921 20:50:31.997598       1 seccomp.go:822]     - Syscall  202: ((arg[1].high == 0 && (arg[1].low == 0 || arg[1].low == 0x1))) => allow
D0921 20:50:31.997611       1 seccomp.go:822]     - Vsyscall 309: trap
D0921 20:50:31.997633       1 seccomp.go:822]     - Syscall  317: ((arg[0] == 0x1 && arg[1].high == 0 && (arg[1].low == 0 || arg[1].low == 0x8))) => allow
D0921 20:50:31.997643       1 seccomp.go:815]   Trivial syscalls:
D0921 20:50:31.997660       1 seccomp.go:822]     - Syscall    9: allow
D0921 20:50:31.997672       1 seccomp.go:822]     - Syscall   11: allow
D0921 20:50:31.997684       1 seccomp.go:822]     - Syscall   15: allow
D0921 20:50:31.997695       1 seccomp.go:822]     - Syscall   24: allow
D0921 20:50:31.997706       1 seccomp.go:822]     - Syscall   39: allow
D0921 20:50:31.997718       1 seccomp.go:822]     - Syscall   60: allow
D0921 20:50:31.997729       1 seccomp.go:822]     - Syscall   61: allow
D0921 20:50:31.997773       1 seccomp.go:822]     - Syscall  110: allow
D0921 20:50:31.997786       1 seccomp.go:822]     - Syscall  131: allow
D0921 20:50:31.997798       1 seccomp.go:822]     - Syscall  186: allow
D0921 20:50:31.997812       1 seccomp.go:822]     - Syscall  231: allow
D0921 20:50:31.997822       1 seccomp.go:825] End of ordered seccomp rules.
D0921 20:50:32.002107       1 seccomp.go:529] Seccomp program optimized from 453 to 107 instructions; took 2.934083ms to build and 1.914414ms to optimize
D0921 20:50:32.010767       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap source process created at 20:50:32.010673924 (unix nanos: 1790038232010673924)
D0921 20:50:32.011066       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint waiting for membarrier at 20:50:32.011061461 (unix nanos: 1790038232011061461)
D0921 20:50:32.011122       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host membarrier probed at 20:50:32.011120339 (unix nanos: 1790038232011120339)
D0921 20:50:32.011153       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint platform created at 20:50:32.011152136 (unix nanos: 1790038232011152136)
I0921 20:50:32.011326       1 loader.go:1145] Disabling application huge pages: host shmem_enabled is "never"
D0921 20:50:32.011501       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint memory file created at 20:50:32.011497601 (unix nanos: 1790038232011497601)
D0921 20:50:32.011678       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint VDSO prepared at 20:50:32.011676388 (unix nanos: 1790038232011676388)
D0921 20:50:32.011854       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint timekeeper configured at 20:50:32.011851358 (unix nanos: 1790038232011851358)
D0921 20:50:32.013325       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint network stack created at 20:50:32.013322671 (unix nanos: 1790038232013322671)
I0921 20:50:32.013356       1 loader.go:803] Setting total memory to 752.26 GB
D0921 20:50:32.013788       1 sampler.go:162] Time: Adjusting syscall overhead up to 2000
D0921 20:50:32.014114       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint kernel initialized at 20:50:32.014110746 (unix nanos: 1790038232014110746)
D0921 20:50:32.014162       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint filesystems registered at 20:50:32.014160480 (unix nanos: 1790038232014160480)
I0921 20:50:32.014181       1 loader.go:869] Packet logging disabled
I0921 20:50:32.014250       1 watchdog.go:179] Watchdog waiting 30s for startup
D0921 20:50:32.014347       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint process args created at 20:50:32.014344985 (unix nanos: 1790038232014344985)
D0921 20:50:32.014388       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint compat logs initialized at 20:50:32.014372156 (unix nanos: 1790038232014372156)
D0921 20:50:32.014407       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint mount hints parsed at 20:50:32.014405625 (unix nanos: 1790038232014405625)
D0921 20:50:32.014423       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host FS mount created at 20:50:32.014421900 (unix nanos: 1790038232014421900)
D0921 20:50:32.014869       1 config.go:90] Creating seccheck: &{Name:Default Points:[{Name:sentry/egress_refused OptionalFields:[] ContextFields:[time container_id thread_id]} {Name:sentry/exec_refused OptionalFields:[] ContextFields:[time container_id thread_id]}] IgnoreMissing:false Sinks:[{Name:remote Config:map[endpoint:/dev/shm/t25-1782914161/narrowed.events retries:3] IgnoreSetupError:true Status:{DroppedCount:0} FD:FD: 11}] Options:map[]}
D0921 20:50:32.015052       1 remote.go:186] Remote sink created, endpoint FD: 11, &{endpoint:0x36608f70a910 droppedCount:{_:{} value:0} retries:3 initialBackoff:25000 maxBackoff:10000000}
I0921 20:50:32.015313       1 tunnel.go:227] Tunnel table read: 2 names, helper channel on fd 13
D0921 20:50:32.015346       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint tunnel table read at 20:50:32.015342472 (unix nanos: 1790038232015342472)
D0921 20:50:32.016006       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint control server started at 20:50:32.016004308 (unix nanos: 1790038232016004308)
D0921 20:50:32.016033       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint loader created at 20:50:32.016031819 (unix nanos: 1790038232016031819)
D0921 20:50:32.016096       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint metrics initialized at 20:50:32.016095224 (unix nanos: 1790038232016095224)
D0921 20:50:32.016109       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint notifying parent at 20:50:32.016107903 (unix nanos: 1790038232016107903)
D0921 20:50:32.021272       1 urpc.go:422] urpc: registering client with FD 6
D0921 20:50:32.023637       1 urpc.go:635] urpc: unmarshal success.
